,Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Renewables available,Renewables used
650,120148.018026,1284186.51,586905.690586,1871092.200586,218.477788,0.0,0.0,705.315511,6,510.0,9991.368223,6315.121468,34.094494,15.573226,41669.17373,40963.858219
651,120148.013525,1284186.51,558737.417383,1842923.927383,1.035839,0.0,0.0,903.990156,6,510.0,8233.794095,6315.001038,35.268895,15.33878,43278.866554,42374.876397
652,120148.097611,1284186.51,567387.315867,1851573.825867,467.214363,0.0,0.0,319.959731,6,510.0,9463.884646,6315.104075,34.522939,15.410763,41798.613672,41478.653941
653,120148.055181,1284186.51,569900.529121,1854087.039121,0.0,0.0,0.0,927.577592,6,510.0,8013.135936,6315.316664,34.836088,15.431686,42782.460076,41854.882484
654,120148.079757,1284186.51,572473.104934,1856659.614934,0.0,0.0,0.0,875.670721,6,510.0,6518.670904,6315.122246,34.708424,15.453094,42577.175146,41701.504425
655,120147.593476,1284186.51,642070.184093,1926256.694093,0.0,0.0,0.0,2027.616506,6,510.0,10243.773294,6315.123986,32.160637,16.03242,40667.847849,38640.231343
656,120147.63988,1284186.51,564280.467163,1848466.977163,672.362041,0.0,0.0,361.076339,6,510.0,8477.349783,6315.158297,34.458327,15.384963,41761.942417,41400.866078
657,120147.252529,1284186.51,598697.6012,1882884.1112,56.968137,0.0,0.0,1312.638513,6,510.0,8462.905602,6314.832075,33.908368,15.67147,42052.610806,40739.972293
658,120147.059839,1284186.51,548557.024799,1832743.534799,0.0,0.0,0.0,619.658906,6,510.0,6537.45726,6315.070594,35.629693,15.254169,43427.687712,42808.028806
659,120147.963214,1284186.51,518803.496801,1802990.006801,384.333498,0.0,0.0,1033.726038,6,510.0,7418.360185,6315.121992,36.516605,15.006413,44907.683034,43873.956996
660,120147.785333,1284186.51,561100.16765,1845286.67765,348.093981,0.0,0.0,923.179345,6,510.0,8485.810942,6315.051982,35.092084,15.358474,43085.540833,42162.361488
661,120148.357495,1284186.51,584604.062611,1868790.572611,535.689799,0.0,0.0,869.63983,6,510.0,7670.259071,6315.17848,34.05828,15.554025,41790.103287,40920.463457
662,120148.718246,1284186.51,562749.068397,1846935.578397,437.73783,0.0,0.0,1489.730645,6,510.0,7159.399548,6315.146467,34.835988,15.372079,43344.723444,41854.992799
663,120147.643474,1284186.51,571995.907161,1856182.417161,0.0,0.0,0.0,772.517949,6,510.0,8290.346057,6314.950895,34.644016,15.449179,42396.487108,41623.96916
664,120147.964614,1284186.51,516062.543857,1800249.053857,495.001376,0.0,0.0,1094.564407,6,510.0,6505.393066,6314.996691,36.568471,14.9836,45030.838201,43936.273794
665,120148.011929,1284186.51,533631.787315,1817818.297315,0.0,0.0,0.0,2201.914331,6,510.0,7487.560825,6315.199938,36.259877,15.129824,45767.435521,43565.521189
666,120147.930758,1284186.51,557280.784717,1841467.294717,158.127413,0.0,0.0,1397.552655,6,510.0,5573.541986,6314.916293,35.557247,15.326667,44118.848736,42721.296081
667,120148.594238,1284186.51,521474.145715,1805660.655715,0.0,0.0,0.0,1278.77894,6,510.0,7553.011436,6315.05279,36.339685,15.028562,44940.399909,43661.620968
668,120147.779567,1284186.51,531552.824988,1815739.334988,0.0,0.0,0.0,1482.238562,6,510.0,8670.558676,6315.087162,36.155225,15.11255,44921.938767,43439.700205
669,120148.106217,1284186.51,576720.86489,1860907.37489,706.162972,0.0,0.0,1012.318351,6,510.0,10741.30026,6315.062783,34.010097,15.488445,41874.806043,40862.487692
670,120148.250896,1284186.51,646721.249245,1930907.759245,1214.557353,0.0,0.0,1139.972068,6,510.0,8659.474009,6315.101025,31.189847,16.071043,38614.028193,37474.056125
671,120147.780014,1284186.51,615951.594969,1900138.104969,404.506886,0.0,0.0,1318.831531,6,510.0,11960.426774,6315.189513,33.033675,15.815008,41008.058619,39689.227088
672,120148.380236,1284186.51,556672.224093,1840858.734093,534.915538,0.0,0.0,1199.898151,6,510.0,8306.123203,6315.099496,35.095098,15.321544,43366.090006,42166.191854
673,120147.472101,1284186.51,572714.362618,1856900.872618,131.66374,0.0,0.0,1036.88107,6,510.0,7174.686234,6314.897422,34.814513,15.455181,42865.638052,41828.756982
674,120148.305108,1284186.51,573485.214352,1857671.724352,435.57776,0.0,0.0,1721.785302,6,510.0,7852.900248,6315.251398,34.433025,15.461489,43092.481572,41370.69627
675,120147.643664,1284186.51,545961.579306,1830148.089306,0.0,0.0,0.0,790.056955,6,510.0,7005.350029,6315.062783,35.573461,15.232493,43530.731712,42740.674757
676,120147.788214,1284186.51,545984.930041,1830171.440041,0.0,0.0,0.0,1563.111681,6,510.0,8599.848864,6314.807839,35.734189,15.232669,44496.949652,42933.837971
677,120147.950539,1284186.51,548674.955815,1832861.465815,0.0,0.0,0.0,1231.680877,6,510.0,7942.925266,6315.141863,35.505543,15.255037,43890.86257,42659.181693
678,120147.851738,1284186.51,519191.021662,1803377.531662,0.0,0.0,0.0,782.999141,6,510.0,7723.859543,6315.207246,36.506205,15.009653,44644.420747,43861.421606
679,120148.550437,1284186.51,567193.705326,1851380.215326,0.0,0.0,0.0,717.431803,6,510.0,6240.261765,6315.095263,35.029223,15.409093,42804.535493,42087.10369
680,120148.155309,1284186.51,563741.021506,1847927.531506,0.0,0.0,0.0,1187.311054,6,510.0,7455.352592,6315.255473,34.988408,15.380407,43225.238255,42037.927201
681,120147.531317,1284186.51,598478.876032,1882665.386032,607.457584,0.0,0.0,525.455543,6,510.0,11624.115383,6315.172377,33.39756,15.669614,40651.799537,40126.343993
682,120147.402698,1284186.51,546890.320175,1831076.830175,170.70309,0.0,0.0,214.596584,6,510.0,8292.053593,6315.055875,35.781634,15.240253,43205.300122,42990.703538
683,120148.22626,1284186.51,596481.570503,1880668.080503,751.330587,0.0,0.0,637.188863,6,510.0,9790.054664,6315.206076,33.286906,15.652899,40630.815683,39993.62682
684,120147.695981,1284186.51,598921.357526,1883107.867526,581.594466,0.0,0.0,1006.448707,6,510.0,7799.367487,6315.015628,33.476679,15.673275,41227.906627,40221.45792
685,120147.778083,1284186.51,531922.358844,1816108.868844,0.0,0.0,0.0,1018.989488,6,510.0,7383.01465,6315.031709,36.121983,15.115626,44418.749842,43399.760353
686,120148.00606,1284186.51,547052.327775,1831238.837775,0.0,0.0,0.0,696.272859,6,510.0,9191.045351,6315.001131,35.728961,15.241525,43623.907164,42927.634304
687,120147.226504,1284186.51,534489.688033,1818676.198033,482.152642,0.0,0.0,521.42571,6,510.0,9265.420095,6314.986269,35.964168,15.137064,43731.376044,43209.950333
688,120147.07359,1284186.51,558867.931275,1843054.441275,688.235548,0.0,0.0,1883.871544,6,510.0,7699.165832,6314.934851,34.659779,15.339986,43526.581432,41642.709888
689,120147.344143,1284186.51,624046.495533,1908233.005533,634.634221,0.0,0.0,1403.80576,6,510.0,8021.425976,6315.176379,32.714187,15.88244,40709.032403,39305.226643
690,120147.758331,1284186.51,561653.189488,1845839.699488,0.0,0.0,0.0,739.418353,6,510.0,6752.985632,6315.132428,35.492263,15.363081,43382.577206,42643.158853
691,120147.642704,1284186.51,545211.421417,1829397.931417,0.0,0.0,0.0,1520.877002,6,510.0,7805.451753,6315.029007,35.773336,15.226249,44501.696377,42980.819375
692,120148.406139,1284186.51,585496.785007,1869683.295007,0.0,0.0,0.0,829.784056,6,510.0,10302.853826,6315.134028,34.348307,15.561449,42098.727361,41268.943305
693,120148.475434,1284186.51,532747.816382,1816934.326382,2.213315,0.0,0.0,834.703781,6,510.0,7252.786646,6315.20122,36.382111,15.122409,44547.255297,43712.551517
694,120148.240463,1284186.51,573909.016997,1858095.526997,504.428404,0.0,0.0,362.550126,6,510.0,8809.664986,6315.206076,34.246345,15.465025,41508.930494,41146.380368
695,120148.158357,1284186.51,543309.243697,1827495.753697,0.0,0.0,0.0,1388.111235,6,510.0,6198.79452,6315.183425,35.820355,15.210352,44425.607717,43037.496481
696,120147.864131,1284186.51,572098.784301,1856285.294301,333.881856,0.0,0.0,1960.966835,6,510.0,9160.028773,6314.986002,34.667743,15.450007,43613.519541,41652.552706
697,120148.1111,1284186.51,617387.053373,1901573.563373,81.203687,0.0,0.0,998.937526,6,510.0,11167.144587,6315.065814,33.10272,15.826912,40771.230468,39772.292942
698,120147.44478,1284186.51,604184.911848,1888371.421848,444.707913,0.0,0.0,932.87735,6,510.0,13282.473323,6315.026942,33.4731,15.717117,41149.952288,40217.074939
699,120147.756548,1284186.51,592741.822049,1876928.332049,426.376288,0.0,0.0,772.742879,6,510.0,8608.018316,6315.029401,33.561375,15.621834,41095.982006,40323.239127
700,120147.934247,1284186.51,569615.407134,1853801.917134,0.0,0.0,0.0,361.141575,6,510.0,7617.098948,6315.115655,34.884348,15.429328,42273.96558,41912.824006
701,120147.452742,1284186.51,565765.940981,1849952.450981,383.783144,0.0,0.0,2733.291978,6,510.0,7614.513197,6314.844164,34.953418,15.397351,44728.933349,41995.641371
702,120147.705225,1284186.51,556926.489683,1841112.999683,251.187632,0.0,0.0,1138.746668,6,510.0,8787.38395,6315.076965,35.230954,15.323747,43467.929444,42329.182776
703,120147.536826,1284186.51,515541.14887,1799727.65887,0.0,0.0,0.0,1270.809011,6,510.0,8478.970152,6315.002059,36.890553,14.979314,45593.900067,44323.091056
704,120148.249092,1284186.51,532577.34833,1816763.85833,0.0,0.0,0.0,859.895936,6,510.0,6799.905739,6315.07208,36.432094,15.121018,44632.419415,43772.523479
705,120147.901315,1284186.51,572775.513804,1856962.023804,820.187203,0.0,0.0,779.568997,6,510.0,7159.800029,6315.175161,34.042994,15.455634,41681.511735,40901.942738
706,120147.740309,1284186.51,623795.094297,1907981.604297,0.0,0.0,0.0,974.380028,6,510.0,10143.166387,6314.948022,32.692495,15.880295,40253.674004,39279.293975
707,120148.049504,1284186.51,577444.371065,1861630.881065,0.0,0.0,0.0,1339.19623,6,510.0,9780.066561,6315.056454,34.52498,15.494474,42820.286078,41481.089848
708,120147.561716,1284186.51,585149.738878,1869336.248878,66.433569,0.0,0.0,1203.30365,6,510.0,10717.885958,6315.029781,34.374593,15.55867,42503.539417,41300.235767
709,120147.838292,1284186.51,603122.71442,1887309.22442,1426.235224,0.0,0.0,905.9173,6,510.0,11480.768323,6315.115549,32.725813,15.708225,40225.274223,39319.356923
710,120147.6761,1284186.51,567710.211086,1851896.721086,245.938278,0.0,0.0,662.399464,6,510.0,7878.701871,6314.980354,35.185855,15.413504,42937.386163,42274.986699
711,120147.863855,1284186.51,564255.026103,1848441.536103,279.225863,0.0,0.0,1397.039767,6,510.0,10537.120955,6315.063394,35.135142,15.384722,43611.162056,42214.122289
712,120147.966122,1284186.51,559759.898732,1843946.408732,581.364838,0.0,0.0,1528.403034,6,510.0,8871.588742,6315.151979,34.842012,15.347296,43390.371694,41861.968661
713,120148.084233,1284186.51,615353.576241,1899540.086241,696.344018,0.0,0.0,1502.25167,6,510.0,11308.854053,6315.264095,32.866794,15.809991,40991.074498,39488.822828
714,120148.310021,1284186.51,581447.830483,1865634.340483,275.338122,0.0,0.0,1486.19466,6,510.0,9237.046703,6315.076966,34.253924,15.527762,42641.705499,41155.510839
715,120147.943055,1284186.51,601334.666446,1885521.176446,0.0,0.0,0.0,1273.157664,6,510.0,9656.47312,6315.175872,33.849872,15.693329,41943.082422,40669.924758
716,120148.113713,1284186.51,562674.553844,1846861.063844,466.887895,0.0,0.0,1919.447723,6,510.0,7250.493494,6315.03342,35.03562,15.371536,44014.084406,42094.636683
717,120147.174947,1284186.51,526483.224716,1810669.734716,0.0,0.0,0.0,962.87789,6,510.0,6750.30495,6315.077868,36.503777,15.070431,44821.134412,43858.256522
718,120148.800008,1284186.51,558087.266586,1842273.776586,0.0,0.0,0.0,1294.44684,6,510.0,8006.654236,6315.273642,35.228386,15.333268,43620.929553,42326.482713
719,120148.109638,1284186.51,592870.851986,1877057.361986,213.747149,0.0,0.0,563.090647,6,510.0,7058.137799,6315.125352,33.853498,15.622862,41237.428665,40674.338017
720,120147.739719,1284186.51,512285.318372,1796471.828372,0.0,0.0,0.0,1422.40237,6,510.0,7763.708048,6315.108206,36.863227,14.95219,45712.736331,44290.333962
721,120147.988474,1284186.51,566364.552592,1850551.062592,0.0,0.0,0.0,1475.330098,6,510.0,6757.218898,6315.10096,34.853163,15.402264,43350.704048,41875.37395
722,120147.860374,1284186.51,640229.459729,1924415.969729,569.136789,0.0,0.0,464.208708,6,510.0,7409.6811,6315.143955,31.971896,16.017064,38877.758207,38413.549499
723,120148.211678,1284186.51,581421.300562,1865607.810562,754.700178,0.0,0.0,855.46083,6,510.0,12034.67094,6315.004655,34.106021,15.527554,41833.234776,40977.773947
724,120147.761838,1284186.51,517690.424944,1801876.934944,0.0,0.0,0.0,1535.544464,6,510.0,7211.037425,6315.027912,36.802121,14.997174,45752.468922,44216.924458
725,120147.446936,1284186.51,587212.192861,1871398.702861,74.868796,0.0,0.0,1453.238058,6,510.0,13695.000038,6314.982891,34.208493,15.575851,42553.869447,41100.631389
726,120148.016026,1284186.51,579236.789508,1863423.299508,0.0,0.0,0.0,841.03373,6,510.0,8117.446661,6315.075682,34.347707,15.509397,42109.122037,41268.088307
727,120148.091655,1284186.51,551451.895823,1835638.405823,200.941261,0.0,0.0,858.748142,6,510.0,6606.650244,6315.082867,35.431911,15.278132,43429.512775,42570.764634
728,120147.895098,1284186.51,572821.75906,1857008.26906,0.0,0.0,0.0,740.433075,6,510.0,9244.871541,6315.148075,34.535651,15.45602,42234.29038,41493.857304
729,120147.846078,1284186.51,580075.366302,1864261.876302,193.951811,0.0,0.0,889.076744,6,510.0,12204.893042,6315.18519,34.223416,15.516399,42007.774036,41118.697292
730,120148.00606,1284186.51,531788.698588,1815975.208588,0.0,0.0,0.0,1040.824034,6,510.0,6513.039144,6315.118081,36.031039,15.114485,44331.398597,43290.574562
731,120148.011385,1284186.51,533680.402901,1817866.912901,645.660659,0.0,0.0,1571.216354,6,510.0,6773.609882,6315.051982,35.857891,15.130229,44653.759382,43082.543028
732,120147.849819,1284186.51,572786.763919,1856973.273919,530.705299,0.0,0.0,1441.812856,6,510.0,8370.415725,6315.037286,34.334233,15.455735,42693.655436,41251.84258
733,120147.955898,1284186.51,573969.305589,1858155.815589,0.0,0.0,0.0,919.102245,6,510.0,5981.407136,6315.258439,34.578109,15.465563,42463.992849,41544.890603
734,120147.813092,1284186.51,547586.650108,1831773.160108,690.488627,0.0,0.0,432.851655,6,510.0,7148.878567,6315.080098,35.058313,15.245997,42554.648496,42121.796842
735,120148.267744,1284186.51,563388.776225,1847575.286225,799.211845,0.0,0.0,1748.845737,6,510.0,7372.310508,6315.13578,34.425724,15.377461,43110.756298,41361.910561
736,120147.36233,1284186.51,547371.152434,1831557.662434,0.0,0.0,0.0,1080.316115,6,510.0,9952.39242,6315.079065,35.477051,15.24426,43705.056751,42624.740636
737,120147.682753,1284186.51,563924.992079,1848111.502079,719.006004,0.0,0.0,1479.756359,6,510.0,6347.685247,6315.2061,34.691864,15.381999,43161.2268,41681.470441
738,120147.814012,1284186.51,580475.839742,1864662.349742,0.0,0.0,0.0,1166.190853,6,510.0,8849.56161,6315.195296,34.445976,15.519736,42552.278247,41386.087394
739,120147.296989,1284186.51,481940.097769,1766126.607769,0.0,0.0,0.0,1215.067088,6,510.0,6005.871671,6315.096733,37.87733,14.699678,46723.654671,45508.587583
740,120147.316342,1284186.51,629415.071175,1913601.581175,525.233043,0.0,0.0,1070.099167,6,510.0,9238.682058,6314.834982,32.522791,15.927127,40145.359166,39075.259998
741,120148.433781,1284186.51,555855.886441,1840042.396441,99.45799,0.0,0.0,591.294476,6,510.0,8359.536347,6315.086646,35.427604,15.314743,43157.006195,42565.711719
742,120148.260216,1284186.51,580105.438783,1864291.948783,101.767689,0.0,0.0,1096.455895,6,510.0,9532.5072,6315.072381,34.586017,15.516595,42650.954171,41554.498276
743,120147.592243,1284186.51,596817.547392,1881004.057392,0.0,0.0,0.0,2555.165579,6,510.0,9084.211765,6315.081233,33.812367,15.655778,43179.910282,40624.744703
744,120147.886934,1284186.51,549291.985144,1833478.495144,0.0,0.0,0.0,734.688893,6,510.0,7853.000449,6315.072841,35.700515,15.260181,43628.103826,42893.414934
745,120148.062455,1284186.51,550821.123898,1835007.633898,0.0,0.0,0.0,1079.871638,6,510.0,7471.061477,6315.008789,35.41879,15.272886,43634.861605,42554.989967
746,120147.986193,1284186.51,574453.437236,1858639.947236,624.355896,0.0,0.0,1203.177334,6,510.0,8208.845407,6315.21134,34.419402,15.469589,42557.395744,41354.21841
747,120147.897782,1284186.51,621534.388523,1905720.898523,620.744086,0.0,0.0,460.844176,6,510.0,7085.79374,6314.996831,32.663564,15.861459,39705.429401,39244.585225
748,120147.758409,1284186.51,533134.329212,1817320.839212,0.0,0.0,0.0,818.297977,6,510.0,7341.399437,6315.121116,36.131977,15.125716,44230.058857,43411.76088
749,120148.667656,1284186.51,543301.611883,1827488.121883,424.049283,0.0,0.0,1011.789577,6,510.0,9597.472928,6315.126209,35.640643,15.210224,43833.54733,42821.757752
750,120148.357135,1284186.51,575154.060532,1859340.570532,457.080786,0.0,0.0,1481.001091,6,510.0,9488.176504,6315.032326,34.359626,15.475372,42763.527577,41282.526486
751,120147.144611,1284186.51,593712.266606,1877898.776606,0.0,0.0,0.0,500.528966,6,510.0,8844.739553,6315.03261,33.843252,15.629991,41162.230058,40661.701091
752,120148.041135,1284186.51,580302.49611,1864489.00611,992.95823,0.0,0.0,1086.433778,6,510.0,7552.679945,6314.91849,33.63758,15.518264,41501.327414,40414.893636
753,120148.418562,1284186.51,592808.370805,1876994.880805,360.03262,0.0,0.0,1205.566931,6,510.0,8880.938547,6315.122251,33.764325,15.622302,41772.869687,40567.302756
754,120147.975168,1284186.51,634757.856607,1918944.366607,1657.784302,0.0,0.0,1081.640232,6,510.0,8224.436332,6315.18186,31.257094,15.971508,38636.405318,37554.765086
755,120147.381871,1284186.51,598585.515356,1882772.025356,720.05422,0.0,0.0,1317.562645,6,510.0,8313.19301,6315.099642,33.318221,15.670521,41348.532761,40030.970116
756,120148.135561,1284186.51,588641.709851,1872828.219851,167.864825,0.0,0.0,643.467444,6,510.0,9331.336202,6315.028878,33.790122,15.587659,41241.668558,40598.201114
757,120147.572198,1284186.51,570373.807864,1854560.317864,366.200178,0.0,0.0,870.968544,6,510.0,8269.516069,6315.024996,34.553786,15.435687,42386.503104,41515.53456
758,120147.728874,1284186.51,675302.096805,1959488.606805,1357.459896,0.0,0.0,762.492052,6,510.0,11185.055174,6315.164811,29.894904,16.308994,36680.540848,35918.048795
759,120147.995719,1284186.51,585091.644751,1869278.154751,411.058281,0.0,0.0,740.171879,6,510.0,9509.177111,6315.210525,33.929675,15.55813,41505.996545,40765.824666
760,120147.941793,1284186.51,583667.82744,1867854.33744,0.0,0.0,0.0,265.771038,6,510.0,9554.986483,6315.097075,34.337363,15.546287,41521.405388,41255.63435
761,120147.947612,1284186.51,578102.426756,1862288.936756,0.0,0.0,0.0,222.612471,6,510.0,7858.791584,6314.961732,34.287871,15.499965,41418.785636,41196.173165
762,120147.577283,1284186.51,546393.363738,1830579.873738,0.0,0.0,0.0,332.899778,6,510.0,6676.646398,6315.076965,35.50031,15.236095,42985.662435,42652.762657
763,120147.92995,1284186.51,601764.326874,1885950.836874,0.0,0.0,0.0,427.190613,6,510.0,6466.614488,6315.255107,33.440125,15.696907,40604.80874,40177.618128
764,120147.707416,1284186.51,581147.971342,1865334.481342,0.0,0.0,0.0,1386.531004,6,510.0,11057.122922,6315.226185,34.213287,15.525344,42493.010998,41106.479994
765,120147.687948,1284186.51,541003.590932,1825190.100932,0.0,0.0,0.0,1766.366435,6,510.0,7220.591045,6315.115008,35.743979,15.191221,44711.930933,42945.564498
766,120148.1612,1284186.51,543754.380951,1827940.890951,0.0,0.0,0.0,1137.824204,6,510.0,8559.413127,6315.025835,35.925849,15.214056,44302.071409,43164.247205
767,120147.848551,1284186.51,636994.819677,1921181.329677,7.386216,0.0,0.0,1236.370561,6,510.0,8640.161454,6315.102277,32.407946,15.990143,40173.820159,38937.449598
768,120148.175678,1284186.51,562068.353935,1846254.863935,206.807453,0.0,0.0,898.766776,6,510.0,8246.062589,6315.141214,34.964949,15.366483,42908.515388,42009.748613
769,120147.819624,1284186.51,563468.607606,1847655.117606,0.0,0.0,0.0,676.283959,6,510.0,5292.345922,6315.045388,34.872799,15.378183,42575.191815,41898.907857
770,120147.226502,1284186.51,600877.450834,1885063.960834,0.0,0.0,0.0,353.979317,6,510.0,10821.566571,6315.11987,33.617036,15.689617,40743.915931,40389.936615
771,120146.967642,1284186.51,537610.346633,1821796.856633,309.070227,0.0,0.0,871.66884,6,510.0,8374.874592,6315.011394,36.205581,15.16307,44371.576682,43499.907842
772,120147.639389,1284186.51,607689.149033,1891875.659033,569.094383,0.0,0.0,290.073733,6,510.0,8002.950779,6315.03258,33.261137,15.746257,40252.544285,39962.470551
773,120147.653383,1284186.51,572939.350727,1857125.860727,114.31959,0.0,0.0,1589.08832,6,510.0,7074.752159,6315.046994,34.829151,15.45703,43435.496012,41846.407692
774,120148.053997,1284186.51,546107.431084,1830293.941084,0.0,0.0,0.0,468.097825,6,510.0,8253.993062,6315.076967,35.515543,15.233654,43139.331744,42671.233919
775,120147.482875,1284186.51,589631.771847,1873818.281847,0.153655,0.0,0.0,1136.8133,6,510.0,7929.414165,6315.237175,34.262669,15.595985,42302.547898,41165.734598
776,120147.762445,1284186.51,604089.781337,1888276.291337,1533.651908,0.0,0.0,620.506538,6,510.0,9111.885612,6314.939251,32.434849,15.716283,39590.252223,38969.745685
777,120147.26041,1284186.51,532422.415484,1816608.925484,0.0,0.0,0.0,571.484308,6,510.0,7585.63286,6315.120419,36.106547,15.119853,43952.51098,43381.026672
778,120148.210535,1284186.51,536509.69381,1820696.20381,0.0,0.0,0.0,1123.152238,6,510.0,7929.498643,6315.051874,36.12462,15.153752,44526.236348,43403.08411
779,120147.480527,1284186.51,561729.83548,1845916.34548,254.354359,0.0,0.0,0.0,6,510.0,8143.466192,6315.076966,35.027408,15.363754,42084.54805,42084.54805
780,120147.981725,1284186.51,573680.31853,1857866.82853,0.0,0.0,0.0,992.370513,6,510.0,6743.546174,6315.17929,34.752827,15.463155,42747.190585,41754.820073
781,120147.985774,1284186.51,515427.009692,1799613.519692,0.0,0.0,0.0,1745.690849,6,510.0,8713.223237,6315.022167,36.83923,14.978308,46007.283665,44261.592816
782,120147.589111,1284186.51,535276.743175,1819463.253175,263.383671,0.0,0.0,1080.498032,6,510.0,8179.608992,6315.122251,35.845985,15.143569,44148.585116,43068.087084
783,120147.88688,1284186.51,581037.085939,1865223.595939,0.0,0.0,0.0,989.734073,6,510.0,9427.28443,6315.084073,34.180733,15.524398,42057.162233,41067.428159
784,120148.122984,1284186.51,565438.400547,1849624.910547,0.0,0.0,0.0,1959.135404,6,510.0,8382.621553,6315.126191,34.913836,15.394539,43907.45407,41948.318665
785,120148.518369,1284186.51,591402.285911,1875588.795911,536.123582,0.0,0.0,1769.208968,6,510.0,8615.847126,6314.990461,33.804179,15.610586,42384.428609,40615.219642
786,120147.868462,1284186.51,562262.680118,1846449.190118,21.782317,0.0,0.0,381.873397,6,510.0,7433.786528,6315.136037,35.123367,15.368139,42581.85016,42199.976763
787,120147.392154,1284186.51,561344.727137,1845531.237137,0.0,0.0,0.0,329.134922,6,510.0,6705.814689,6315.292787,35.120097,15.36056,42525.016076,42195.881155
788,120148.270038,1284186.51,518506.629064,1802693.139064,0.0,0.0,0.0,730.93883,6,510.0,5128.906814,6315.127003,36.71509,15.003904,44843.484823,44112.545993
789,120147.333586,1284186.51,618369.132763,1902555.642763,596.143837,0.0,0.0,1056.571796,6,510.0,8251.767362,6314.916809,32.751102,15.835188,40406.14702,39349.575224
790,120147.618568,1284186.51,551206.576196,1835393.086196,0.0,0.0,0.0,327.320818,6,510.0,7205.93688,6314.916809,35.269134,15.27615,42702.345283,42375.024465
791,120148.125092,1284186.51,584429.768632,1868616.278632,0.0,0.0,0.0,695.229386,6,510.0,7520.300013,6315.127135,34.398038,15.552605,42023.827506,41328.59812
792,120147.491191,1284186.51,585429.203276,1869615.713276,30.71196,0.0,0.0,720.312506,6,510.0,8886.575348,6314.984198,34.409834,15.561005,42062.864673,41342.552166
793,120148.009905,1284186.51,502700.636255,1786887.146255,0.0,0.0,0.0,1013.32992,6,510.0,4865.851962,6315.113517,37.151059,14.872382,45649.588357,44636.258437
794,120147.686449,1284186.51,644288.516492,1928475.026492,1745.752373,0.0,0.0,2046.53581,6,510.0,11857.996339,6315.047082,31.351882,16.050871,39715.096486,37668.560676
795,120147.886943,1284186.51,509892.822499,1794079.332499,0.0,0.0,0.0,1628.676105,6,510.0,8603.494504,6315.125903,36.982982,14.932259,46062.947403,44434.271298
796,120147.036818,1284186.51,518508.772219,1802695.282219,0.0,0.0,0.0,1780.563454,6,510.0,7868.913518,6315.022855,36.700432,15.004076,45875.045411,44094.481957
797,120147.869472,1284186.51,531369.961982,1815556.471982,0.0,0.0,0.0,1659.998449,6,510.0,9883.203411,6314.998032,36.339149,15.111017,45320.711828,43660.713379
798,120148.012623,1284186.51,558523.088364,1842709.598364,0.0,0.0,0.0,1549.033731,6,510.0,7322.049892,6315.03134,35.167835,15.336996,43802.488164,42253.454433
799,120147.981355,1284186.51,604004.38807,1888190.89807,279.702388,0.0,0.0,692.26762,6,510.0,10160.799479,6315.045398,33.314542,15.715544,40719.017033,40026.749413
800,120147.999835,1284186.51,550487.50631,1834674.01631,0.0,0.0,0.0,2113.657109,6,510.0,7357.586598,6314.959048,35.643352,15.270117,44938.431167,42824.774058
801,120148.275677,1284186.51,582181.798493,1866368.308493,0.0,0.0,0.0,1142.308468,6,510.0,11701.938244,6315.343127,34.163736,15.533875,42189.448188,41047.13972
802,120148.200144,1284186.51,537970.347723,1822156.857723,0.0,0.0,0.0,860.840654,6,510.0,5838.482287,6315.103165,35.914525,15.165911,44011.496511,43150.655857
803,120147.882843,1284186.51,513987.819641,1798174.329641,0.0,0.0,0.0,672.783539,6,510.0,6216.763665,6315.003595,36.752718,14.966342,44830.3964,44157.612861
804,120147.490671,1284186.51,528527.311708,1812713.821708,0.0,0.0,0.0,1626.831035,6,510.0,5858.305561,6315.002947,36.364193,15.087405,45317.496684,43690.665649
805,120147.243913,1284186.51,567133.586908,1851320.096908,0.0,0.0,0.0,2168.807364,6,510.0,9163.049648,6315.143509,34.857475,15.40876,44049.102477,41880.295112
806,120148.22879,1284186.51,557189.804031,1841376.314031,0.0,0.0,0.0,781.201279,6,510.0,8458.866332,6315.118255,35.400236,15.325871,43313.957373,42532.756094
807,120147.342622,1284186.51,572333.348708,1856519.858708,0.0,0.0,0.0,531.175806,6,510.0,7816.043086,6314.971176,34.68601,15.452026,42205.49463,41674.318824
808,120148.375969,1284186.51,546690.44596,1830876.95596,0.0,0.0,0.0,1662.762895,6,510.0,6936.981928,6315.128924,35.787817,15.238466,44661.244192,42998.481297
809,120147.558254,1284186.51,595165.889388,1879352.399388,509.762142,0.0,0.0,774.14087,6,510.0,9214.183437,6314.911139,33.602847,15.642036,41147.141188,40373.000318
810,120148.022752,1284186.51,577527.168381,1861713.678381,5.386597,0.0,0.0,1595.588214,6,510.0,9396.145188,6315.100664,34.609109,15.495167,43177.748355,41582.160141
811,120147.354309,1284186.51,560762.802096,1844949.312096,0.0,0.0,0.0,1154.962405,6,510.0,7704.54754,6315.061457,35.115271,15.355722,43345.031974,42190.069569
812,120148.586995,1284186.51,570114.223537,1854300.733537,0.0,0.0,0.0,1283.824405,6,510.0,7764.239394,6315.010079,34.984309,15.433396,43316.977765,42033.153361
